X,Y,Z
7.488999904632568594e+00,2.353500019073487159e+00,1.207800003814697298e+01
-3.055999933242798061e+00,1.503499995231628805e+00,8.378000228881836264e+00
3.053999961853027134e+00,1.483500014305115133e+00,8.447999923706055014e+00
1.479000033378601087e+00,1.448500047683716208e+00,8.692999809265137046e+00
-4.775999961853027109e+00,1.588500033378601461e+00,7.817999809265137046e+00
-2.599999910593032981e-02,1.458500038146973043e+00,8.828000038146972983e+00
1.690399938964843685e+01,1.503499995231629693e+00,2.144300076293945168e+01
-1.581000028610229480e+00,1.178499947547913873e+00,2.030299946594238136e+01
1.048400026702880794e+01,1.378499995231629693e+00,2.167799946594238136e+01
-1.103600019073486393e+01,1.653499971389772005e+00,2.404299923706054543e+01
-5.246000228881835703e+00,1.253499995231629693e+00,2.087800022888183449e+01
5.709000171661377188e+00,1.243500004768372857e+00,2.113800045776367043e+01
-1.229600041961669987e+01,1.283499966621399757e+00,1.627799984741210793e+01
1.898999990463256848e+00,1.173499952316285455e+00,2.061300083923339699e+01
-1.837100022888183659e+01,-1.711500038146970715e+00,3.108300015258788918e+01
3.583999933242797642e+00,1.648499976158142255e+00,4.282999961853027671e+00
-4.959999904632568235e-01,1.533499966621399313e+00,5.462999790191650717e+00
-1.426000057220458972e+00,1.543499957084655927e+00,5.253000228881836264e+00
2.468999923706054478e+00,1.588500033378601239e+00,4.978000133514404624e+00
-2.426000057220459194e+00,1.578500042915344403e+00,4.922999828338623374e+00
-3.511000095367431850e+00,1.638499985694885419e+00,4.273000209808349936e+00
1.433999957084655774e+00,1.548499952316284345e+00,5.297999828338623374e+00
4.689999833106994753e-01,1.538499961853027731e+00,5.473000019073486655e+00
2.954000057220458775e+00,1.588500033378601239e+00,4.683000057220459311e+00
-9.959999904632568235e-01,1.528499971389770673e+00,5.362999885559082358e+00
1.884000004768371594e+00,1.558499942779541181e+00,5.168000190734863608e+00
-1.951000033378601062e+00,1.548499952316284345e+00,5.098000019073486655e+00
-2.991000114440918178e+00,1.608500014305114911e+00,4.652999847412109702e+00
-4.600000238418579246e-02,1.538499961853027731e+00,5.498000114440918296e+00
9.089999809265136843e-01,1.533499966621399091e+00,5.422999828338623374e+00
3.474000038146972447e+00,-1.916499961853025180e+00,3.718299862670898648e+01
-2.348600000000000065e+01,-1.876499999999998058e+00,3.124299999999999855e+01
1.346899992370605403e+01,1.403499971389771783e+00,2.178300091552734230e+01
-7.766000209808349375e+00,1.388499985694886529e+00,2.230299946594238136e+01
-3.331000028610229702e+00,1.213500033378602350e+00,2.046800038146972511e+01
7.989000381469726797e+00,1.223500023841859186e+00,2.160799977111816261e+01
-1.197599977111816472e+01,1.448500047683717096e+00,2.039800068664550636e+01
3.339000047683715611e+00,1.018499980926514725e+00,1.858300015258788918e+01
1.690000011920929079e-01,1.173499952316285455e+00,2.097299954223632668e+01
-7.009999737739562864e-01,1.448500047683716208e+00,8.732999771118164389e+00
8.194000305175780596e+00,2.208500038146973043e+00,1.008800026702880892e+01
-2.186000047683716030e+00,1.468500028610229879e+00,8.538000076293945639e+00
3.979000152587890415e+00,1.498500000000000387e+00,8.133000343322754233e+00
-3.835999904632568569e+00,1.538499961853027731e+00,8.213000267028808921e+00
2.313999952316283970e+00,1.463500033378601461e+00,8.517999618530273764e+00
-5.781000076293945078e+00,1.668499957084656149e+00,7.523000209808349936e+00
8.090000166893005495e-01,1.448500047683716208e+00,8.793000190734863608e+00
-1.481000004768371570e+00,1.463500033378601461e+00,8.652999847412109702e+00
7.579000057220459219e+00,2.353500019073487159e+00,1.209300038146972689e+01
-3.035999952316284389e+00,1.508499990463257223e+00,8.437999694824219077e+00
3.109000028610229283e+00,1.488500009536743551e+00,8.472999542236328452e+00
-4.750999866485595469e+00,1.588500033378601461e+00,7.857999771118164389e+00
1.518999995231628430e+00,1.448500047683716208e+00,8.718000381469726889e+00
8.999997317790983664e-03,1.453500042915344626e+00,8.847999542236328452e+00
1.711400038146972591e+01,1.488500009536744439e+00,2.147299954223632668e+01
-1.525999961853027331e+00,1.183499942779542291e+00,2.059300038146972511e+01
1.059399992370605403e+01,1.363500009536744439e+00,2.166300007629394386e+01
-5.181000171661376719e+00,1.238500009536744439e+00,2.094300076293945168e+01
-1.152099984741211003e+01,1.723500023841859408e+00,2.538800045776367043e+01
-1.221599954223632878e+01,1.268499980926514725e+00,1.634799954223632668e+01
1.994000019073486341e+00,1.163499961853028619e+00,2.076300045776367043e+01
5.798999847412109609e+00,1.228500019073487604e+00,2.113299938964843605e+01
-1.868600076293945378e+01,-1.781499971389768566e+00,3.195299908447265480e+01
3.629000009536742954e+00,1.653499971389770673e+00,4.282999961853027671e+00
-1.410999952316284167e+00,1.548499952316284345e+00,5.288000076293945639e+00
-4.760000095367431516e-01,1.533499966621399313e+00,5.478000133514404624e+00
2.488999904632568150e+00,1.588500033378601239e+00,4.962999790191650717e+00
-2.406000076293945522e+00,1.578500042915344403e+00,4.942999809265137046e+00
-3.491000114440918178e+00,1.633499990463257001e+00,4.297999828338623374e+00
1.459000052452087415e+00,1.543499957084655927e+00,5.297999828338623374e+00
4.890000238418579226e-01,1.538499961853027731e+00,5.473000019073486655e+00
2.958999933242797642e+00,1.573500047683715986e+00,4.637999980926513999e+00
-9.810000047683715696e-01,1.533499966621399091e+00,5.387999980926513999e+00
1.908999980926513684e+00,1.558499942779541181e+00,5.172999828338623374e+00
-1.926000057220458972e+00,1.548499952316284345e+00,5.112999885559082358e+00
-2.970999895095825405e+00,1.608500014305114911e+00,4.683000057220459311e+00
-2.599999910593032981e-02,1.538499961853027731e+00,5.523000209808349936e+00
9.289999618530273562e-01,1.533499966621399313e+00,5.433000057220459311e+00
3.454000057220458775e+00,-1.861500014305112582e+00,3.554299923706054898e+01
-2.388100045776367253e+01,-1.956500042915342297e+00,3.212300106811523648e+01
1.361400038146972591e+01,1.383499990463258111e+00,2.179299923706054543e+01
-3.291000066757202358e+00,1.208500038146973932e+00,2.071800038146972511e+01
-7.710999904632568125e+00,1.373500000000001275e+00,2.243300053405761574e+01
-1.187100022888183659e+01,1.423499952316285455e+00,2.043300053405761574e+01
3.394000114440917759e+00,9.985000000000011644e-01,1.850799938964843605e+01
8.069000305175780596e+00,1.198500047683717096e+00,2.155299946594238136e+01
8.229000152587889971e+00,2.188500057220459372e+00,1.002299973297119173e+01
-6.710000023841857786e-01,1.448500047683716208e+00,8.788000076293945639e+00
2.490000143051147585e-01,1.163499961853028619e+00,2.120299908447265480e+01
-2.160999952316284389e+00,1.463500033378601461e+00,8.572999923706055014e+00
2.369000019073486119e+00,1.468500028610229879e+00,8.583000152587890952e+00
-3.815999923706054897e+00,1.538499961853027731e+00,8.263000457763672202e+00
-5.770999847412109141e+00,1.668499957084656149e+00,7.592999904632568686e+00
8.489999785423278933e-01,1.448500047683716208e+00,8.838000267028808921e+00
-1.451000033378601062e+00,1.458500038146973043e+00,8.682999580383301108e+00
7.608999790191650625e+00,2.333500038146973488e+00,1.201300045776367220e+01
-3.005999980926513881e+00,1.503499995231628805e+00,8.463000267028808921e+00
3.154000104904174595e+00,1.483500014305115133e+00,8.498000114440918296e+00
-4.725999771118163828e+00,1.583500038146973043e+00,7.907999961853027671e+00
1.563999952316284192e+00,1.448500047683716208e+00,8.782999961853027671e+00
4.400000119209289406e-02,1.448500047683716208e+00,8.873000114440918296e+00
1.729899984741210872e+01,1.463500033378602350e+00,2.147299954223632668e+01
-1.461000023841857898e+00,1.173499952316285455e+00,2.079299923706054543e+01
1.077900034332275325e+01,1.348500023841859186e+00,2.180800053405761574e+01
-5.100999771118163828e+00,1.218500028610230768e+00,2.095299908447265480e+01
-1.275100034332275456e+01,1.308499942779542069e+00,1.725799938964843605e+01
-1.135599988555908268e+01,1.683499942779542513e+00,2.530299946594238136e+01
2.099000038146972447e+00,1.158499966621400201e+00,2.100300022888183449e+01
6.149000228881836172e+00,1.263499985694886529e+00,2.208300015258788918e+01
-1.860099977111816472e+01,-1.826500047683713879e+00,3.213800045776367398e+01
3.668999971389770298e+00,1.653499971389770673e+00,4.277999847412109702e+00
-4.559999988079070921e-01,1.533499966621399313e+00,5.503000228881836264e+00
-1.390999971389770495e+00,1.538499961853027509e+00,5.293000190734863608e+00
2.523999990463256626e+00,1.588500033378601239e+00,4.973000019073486655e+00
-2.396000085830688686e+00,1.578500042915344403e+00,4.978000133514404624e+00
-3.495999990463257046e+00,1.638499985694885419e+00,4.357999771118164389e+00
1.489000023841857923e+00,1.548499952316284345e+00,5.322999923706055014e+00
5.090000047683715945e-01,1.533499966621399313e+00,5.487999885559082358e+00
3.013999999999999790e+00,1.588500033378601239e+00,4.677999942779541342e+00
-9.610000238418578977e-01,1.533499966621399091e+00,5.413000076293945639e+00
-1.915999947547912585e+00,1.548499952316284345e+00,5.148000209808349936e+00
1.934000076293945325e+00,1.553499947547912763e+00,5.177999942779541342e+00
-2.946000038146972866e+00,1.598500023841858075e+00,4.697999923706055014e+00
-6.000003278255464090e-03,1.538499961853027731e+00,5.543000190734863608e+00
9.590000524520874148e-01,1.538499961853027731e+00,5.467999904632568686e+00
3.583999933242797642e+00,-1.901499976158139926e+00,3.553300091552734585e+01
-2.375600045776367253e+01,-2.006500114440916249e+00,3.229800030517578335e+01
-7.630999980926513437e+00,1.343500028610230768e+00,2.247800061035156105e+01
-3.245999990463257046e+00,1.193500052452088678e+00,2.091799923706054543e+01
1.374399954223632747e+01,1.353500019073487604e+00,2.179299923706054543e+01
-1.241100019073486393e+01,1.468500028610230768e+00,2.158300015258788918e+01
8.309000076293944659e+00,2.178500066757202536e+00,1.001300045776367220e+01
-6.460000262260436887e-01,1.443500052452087790e+00,8.838000267028808921e+00
3.289999976158142214e-01,1.158499966621400201e+00,2.158799931335449074e+01
-2.146000085830688686e+00,1.458500038146973043e+00,8.642999618530273764e+00
4.258999885559082266e+00,1.558499942779541403e+00,8.517999618530273764e+00
-3.801000057220459194e+00,1.533499966621399313e+00,8.322999923706055014e+00
2.428999961853027134e+00,1.478500019073486715e+00,8.678000419616699546e+00
-5.750999866485595469e+00,1.658499966621399313e+00,7.643000095367431967e+00
8.840000047683715945e-01,1.443500052452087790e+00,8.892999618530273764e+00
-1.431000052452087390e+00,1.458500038146973043e+00,8.753000228881836264e+00
7.678999961853027578e+00,2.318499933242798683e+00,1.200800034332275423e+01
-2.991000114440918178e+00,1.498500000000000387e+00,8.522999732971191733e+00
3.224000038146972447e+00,1.488500009536743551e+00,8.583000152587890952e+00
-4.710999904632568125e+00,1.578500042915344626e+00,7.962999790191650717e+00
1.604000033378601087e+00,1.448500047683716208e+00,8.817999809265137046e+00
7.400000238418578957e-02,1.448500047683716208e+00,8.932999580383301108e+00
1.751399999999999935e+01,1.433499942779542291e+00,2.150799938964843605e+01
1.092899996185302669e+01,1.328500042915345514e+00,2.190800091552734230e+01
-1.410999952316284167e+00,1.168499957084657037e+00,2.118300053405761574e+01
-1.129100030517578190e+01,1.653499971389772005e+00,2.542799946594238136e+01
-5.100999771118163828e+00,1.208500038146973932e+00,2.129800030517577980e+01
6.253999771118164297e+00,1.238500009536744439e+00,2.213299938964843605e+01
-1.271599954223632878e+01,1.288499961853028397e+00,1.738800045776367043e+01
2.103999914169311314e+00,1.098500023841859186e+00,2.037800022888183449e+01
3.728999914169311314e+00,1.658499966621399091e+00,4.293000190734863608e+00
-4.359999880790710325e-01,1.538499961853027731e+00,5.538000076293945639e+00
-1.375999985694885241e+00,1.543499957084655927e+00,5.328000038146972983e+00
2.543999971389770298e+00,1.578500042915344403e+00,4.962999790191650717e+00
-2.380999980926513881e+00,1.578500042915344403e+00,5.007999866485596030e+00
-3.470999895095825405e+00,1.633499990463257001e+00,4.378000228881836264e+00
5.339999809265136843e-01,1.533499966621399313e+00,5.512999980926513999e+00
1.518999995231628430e+00,1.548499952316284345e+00,5.348000019073486655e+00
3.033999980926513462e+00,1.578500042915344403e+00,4.657999961853027671e+00
-9.459999785423278684e-01,1.533499966621399313e+00,5.447999923706055014e+00
-1.895999966621398913e+00,1.543499957084655927e+00,5.163000076293945639e+00
1.968999923706054700e+00,1.553499947547912763e+00,5.192999809265137046e+00
-2.946000038146972866e+00,1.603500019073486493e+00,4.748000114440918296e+00
1.399999999999999856e-02,1.538499961853027731e+00,5.572999923706055014e+00
9.840000286102295046e-01,1.538499961853027731e+00,5.482999771118164389e+00
3.724000038146972447e+00,-1.961500038146970493e+00,3.568299862670898648e+01
-2.304100030517578190e+01,-2.016500104904173085e+00,3.163800045776367043e+01
1.394400030517578060e+01,1.323500047683717096e+00,2.189800068664550636e+01
-3.226000009536743374e+00,1.178499947547913873e+00,2.124799916076660011e+01
-7.946000038146972422e+00,1.378499995231629915e+00,2.370800015258788918e+01
-1.227599996185302800e+01,1.428499947547913873e+00,2.155800053405761574e+01
4.033999980926513906e+00,1.088500033378602350e+00,2.112299916076660011e+01
-6.209999904632568235e-01,1.448500047683716208e+00,8.928000419616699546e+00
8.364000381469725909e+00,2.158500085830688864e+00,9.977999656677246421e+00
4.039999856948852663e-01,1.143499980926514947e+00,2.188299938964843605e+01
-2.130999980926513881e+00,1.458500038146973043e+00,8.713000267028808921e+00
4.278999866485595938e+00,1.538499961853027731e+00,8.477999656677246421e+00
-3.791000066757202358e+00,1.528499971389770895e+00,8.388000457763672202e+00
2.474000038146972447e+00,1.468500028610229879e+00,8.718000381469726889e+00
9.189999713897705202e-01,1.443500052452087790e+00,8.953000038146972983e+00
-5.761000095367431406e+00,1.658499966621399313e+00,7.743000000000000327e+00
7.733999790191650625e+00,2.298499952316285011e+00,1.198299977111816439e+01
-1.410999952316284167e+00,1.453500042915344626e+00,8.807999580383301108e+00
-2.976000009536743374e+00,1.493500004768371969e+00,8.588000267028808921e+00
3.279000104904174595e+00,1.483500014305115133e+00,8.633000343322754233e+00
-4.710999904632568125e+00,1.573500047683716208e+00,8.043000190734863608e+00
1.643999995231628430e+00,1.443500052452087790e+00,8.873000114440918296e+00
1.089999988079071030e-01,1.443500052452087790e+00,8.998000114440918296e+00
1.780900007629394466e+01,1.408499966621400201e+00,2.164800068664550636e+01
-1.365999995231628406e+00,1.158499966621400201e+00,2.160799977111816261e+01
1.104899984741210872e+01,1.293499957084657037e+00,2.192300030517577980e+01
-5.116000114440917734e+00,1.198500047683717096e+00,2.168300053405761574e+01
-1.167599958038330143e+01,1.678499947547914095e+00,2.658300015258788918e+01
6.128999771118164297e+00,1.163499961853028619e+00,2.141300007629394386e+01
-1.269099992370605534e+01,1.258499990463257889e+00,1.752799984741210793e+01
2.319000066757201939e+00,1.133499990463258111e+00,2.170299908447265480e+01
3.783999980926513462e+00,1.663499961853027509e+00,4.313000171661377280e+00
-4.160000071525573606e-01,1.533499966621399313e+00,5.552999942779541342e+00
2.579000057220458775e+00,1.578500042915344403e+00,4.982999771118164389e+00
-1.370999990463256824e+00,1.548499952316284345e+00,5.393000095367431967e+00
-2.370999990463257046e+00,1.573500047683715986e+00,5.038000076293945639e+00
1.538999976158142102e+00,1.543499957084655927e+00,5.348000019073486655e+00
-3.480999885559082241e+00,1.638499985694885419e+00,4.442999809265137046e+00
5.590000166893005495e-01,1.533499966621399313e+00,5.543000190734863608e+00
3.099000038146972447e+00,1.588500033378601239e+00,4.712999790191650717e+00
-9.309999928474426145e-01,1.533499966621399313e+00,5.482999771118164389e+00
-1.885999976158142077e+00,1.538499961853027509e+00,5.197999923706055014e+00
1.994000019073486341e+00,1.548499952316284345e+00,5.208000152587890952e+00
-2.936000047683716030e+00,1.598500023841858075e+00,4.782999961853027671e+00
3.399999582767486428e-02,1.533499966621399313e+00,5.587999790191650717e+00
1.009000004768371594e+00,1.533499966621399313e+00,5.498000114440918296e+00
4.003999771118164297e+00,-2.091499914169309360e+00,3.703799816894531460e+01
-2.283600038146972722e+01,-2.076500047683714101e+00,3.166300007629394386e+01
1.407899958038330013e+01,1.283499966621400201e+00,2.191300007629394386e+01
8.349000038146972003e+00,1.113500009536744439e+00,2.158799931335449074e+01
-7.886000095367431406e+00,1.343500028610230990e+00,2.378800007629394386e+01
-3.220999895095825405e+00,1.168499957084657037e+00,2.171800038146972511e+01
4.173999847412109609e+00,1.073500047683717096e+00,2.146800038146972511e+01
-1.216100019073486393e+01,1.388499985694886529e+00,2.157299992370605324e+01
4.739999785423278933e-01,1.108500014305116022e+00,2.178800007629394386e+01
8.418999732971190753e+00,2.138500104904175192e+00,9.947999923706055014e+00
-5.960000143051147337e-01,1.443500052452087790e+00,9.003000228881836264e+00
4.394000114440918203e+00,1.548499952316284567e+00,8.623000114440918296e+00
-2.120999990463257046e+00,1.458500038146973043e+00,8.807999580383301108e+00
2.519000114440917759e+00,1.468500028610229879e+00,8.772999732971191733e+00
-3.801000057220459194e+00,1.528499971389770895e+00,8.503000228881836264e+00
-5.746000228881835703e+00,1.648499976158142477e+00,7.797999828338623374e+00
9.590000524520874148e-01,1.438500057220459372e+00,9.038000076293945639e+00
-1.390999971389770495e+00,1.448500047683716208e+00,8.868000000000000327e+00
7.778999866485595938e+00,2.273500095367432472e+00,1.194299980926513705e+01
-2.970999895095825405e+00,1.493500004768371969e+00,8.682999580383301108e+00
3.369000019073486119e+00,1.493500004768371969e+00,8.758000343322754233e+00
-4.710999904632568125e+00,1.568500052452087790e+00,8.123000114440918296e+00
1.688999952316284192e+00,1.438500057220459372e+00,8.942999809265137046e+00
1.390000000000000124e-01,1.443500052452088012e+00,9.088000267028808921e+00
1.803400045776367122e+01,1.368500004768372857e+00,2.171299931335449074e+01
1.117899996185302669e+01,1.258499990463258111e+00,2.197299954223632668e+01
-1.326000033378601062e+00,1.148499976158143365e+00,2.212299916076660011e+01
-5.136000095367431406e+00,1.183499942779542291e+00,2.211799999999999855e+01
6.264000000000000234e+00,1.138499985694886529e+00,2.160799977111816261e+01
-1.273600000000000065e+01,1.228500019073487382e+00,1.775799938964843605e+01
-1.158600038146972722e+01,1.628499995231629915e+00,2.664299961853027199e+01
2.319000066757201939e+00,1.068500052452088678e+00,2.107299992370605324e+01
3.853999914169311314e+00,1.673499952316284345e+00,4.348000019073486655e+00
-4.009999916553497190e-01,1.533499966621399313e+00,5.607999771118164389e+00
-1.356000004768371570e+00,1.538499961853027509e+00,5.402999847412109702e+00
2.619000019073486119e+00,1.578500042915344403e+00,5.007999866485596030e+00
-2.376000104904175014e+00,1.578500042915344403e+00,5.112999885559082358e+00
-3.470999895095825405e+00,1.628499995231628583e+00,4.473000019073486655e+00
5.789999976158142214e-01,1.533499966621399313e+00,5.567999809265137046e+00
1.568999947547912610e+00,1.543499957084655927e+00,5.387999980926513999e+00
3.148999990463256626e+00,1.593500028610229657e+00,4.737999885559082358e+00
-9.160000071525573606e-01,1.528499971389770895e+00,5.512999980926513999e+00
2.033999980926513462e+00,1.553499947547912763e+00,5.243000000000000327e+00
-1.880999980926513659e+00,1.538499961853027509e+00,5.237999885559082358e+00
-2.940999923706054897e+00,1.603500019073486493e+00,4.842999904632568686e+00
5.400000655651092385e-02,1.533499966621399313e+00,5.618000000000000327e+00
1.033999980926513684e+00,1.533499966621399313e+00,5.538000076293945639e+00
4.133999885559082266e+00,-2.161500085830686313e+00,3.702799984741211148e+01
-2.268099969482421940e+01,-2.151500095367429921e+00,3.173800083923339699e+01
1.437399965667724544e+01,1.253499995231629693e+00,2.217300030517577980e+01
-7.815999923706054453e+00,1.298499952316285677e+00,2.385300061035156105e+01
-3.216000019073486538e+00,1.153499971389771783e+00,2.218300053405761574e+01
8.583999694824218096e+00,1.088500033378602350e+00,2.195299908447265480e+01
5.590000166893005495e-01,1.098500023841859186e+00,2.242300030517577980e+01
4.314000190734863516e+00,1.053499947547913873e+00,2.181800076293945168e+01
8.484000267028807940e+00,2.118499885559082418e+00,9.928000419616699546e+00
-5.710000083446502561e-01,1.443500052452088012e+00,9.107999771118164389e+00
-2.111000000000000210e+00,1.453500042915344626e+00,8.902999847412109702e+00
4.329000057220459219e+00,1.498500000000000387e+00,8.428000419616699546e+00
-3.795999942779541225e+00,1.523499976158142477e+00,8.578000038146972983e+00
2.579000057220458775e+00,1.463500033378601461e+00,8.852999656677246421e+00
-5.716000019073486094e+00,1.628499995231628805e+00,7.837999790191650717e+00
9.990000143051147585e-01,1.438500057220459594e+00,9.112999885559082358e+00
7.843999923706054922e+00,2.253500114440918800e+00,1.194299980926513705e+01
-1.375999985694885241e+00,1.443500052452087790e+00,8.972999542236328452e+00
-2.966000019073486538e+00,1.488500009536743551e+00,8.758000343322754233e+00
3.438999952316283970e+00,1.493500004768371969e+00,8.852999656677246421e+00
1.739000023841857923e+00,1.443500052452087790e+00,9.053000419616699546e+00
-4.721000133514404062e+00,1.563500057220459372e+00,8.222999542236328452e+00
1.690000011920929079e-01,1.438500057220459594e+00,9.163000076293945639e+00
1.830900007629394466e+01,1.328500042915345514e+00,2.182299992370605324e+01
-1.231000004768371570e+00,1.088500033378602350e+00,2.173299977111816261e+01
-4.946000038146972422e+00,1.118500004768372857e+00,2.159799954223632668e+01
1.130900007629394466e+01,1.218500028610230768e+00,2.203800007629394386e+01
-1.153600019073486393e+01,1.578500042915345736e+00,2.679800030517577980e+01
6.383999885559082266e+00,1.108500014305116022e+00,2.173800083923339699e+01
2.464000047683715611e+00,1.058499942779542291e+00,2.169799992370605324e+01
-1.281099980926513737e+01,1.203500042915345292e+00,1.803300091552734230e+01
3.899000228881835728e+00,1.673499952316284345e+00,4.357999771118164389e+00
-3.860000059604644651e-01,1.533499966621399313e+00,5.648000209808349936e+00
-1.341000019073486316e+00,1.538499961853027731e+00,5.438000171661377280e+00
-2.366000114440918178e+00,1.573500047683715986e+00,5.143000095367431967e+00
2.648999990463256626e+00,1.573500047683715986e+00,5.012999980926513999e+00
-3.466000019073486538e+00,1.628499995231628583e+00,4.523000209808349936e+00
6.039999737739563113e-01,1.533499966621399313e+00,5.607999771118164389e+00
1.604000033378601087e+00,1.543499957084655927e+00,5.422999828338623374e+00
3.198999942779540806e+00,1.598500023841858075e+00,4.762999980926513999e+00
-9.010000214576721067e-01,1.528499971389770895e+00,5.547999828338623374e+00
-1.870999990463256824e+00,1.538499961853027509e+00,5.277999847412109702e+00
2.059000076293945103e+00,1.548499952316284345e+00,5.262999980926513999e+00
-2.936000047683716030e+00,1.598500023841858075e+00,4.882999866485596030e+00
7.400000238418578957e-02,1.528499971389770895e+00,5.652999847412109702e+00
1.058999957084655774e+00,1.528499971389770895e+00,5.558000057220459311e+00
4.244000019073486563e+00,-2.226499904632566196e+00,3.698300167846679898e+01
-7.880999980926513437e+00,1.283499966621400423e+00,2.433300015258788918e+01
-3.210999904632568569e+00,1.138499985694886529e+00,2.264299961853027199e+01
8.743999542236327471e+00,1.058499942779542291e+00,2.212299916076660011e+01
1.455399996185302669e+01,1.203500042915345514e+00,2.224299999999999855e+01
4.528999866485595938e+00,1.048499952316285455e+00,2.252300068664550636e+01
-5.460000023841857786e-01,1.438500057220459594e+00,9.187999694824219077e+00
8.543999732971190753e+00,2.098499904632568747e+00,9.902999847412109702e+00
6.589999809265136843e-01,1.093500028610230768e+00,2.308799931335449074e+01
4.468999923706054922e+00,1.518499980926514059e+00,8.612999885559082358e+00
-2.101000009536743374e+00,1.448500047683716208e+00,8.982999771118164389e+00
2.644000114440917759e+00,1.463500033378601461e+00,8.963000267028808921e+00
-3.815999923706054897e+00,1.523499976158142477e+00,8.703000038146972983e+00
-5.761000095367431406e+00,1.628499995231628805e+00,7.973000019073486655e+00
1.038999976158142102e+00,1.433499942779541625e+00,9.208000152587890952e+00
7.918999732971191641e+00,2.233499895095826027e+00,1.195800015258789095e+01
-1.360999999999999988e+00,1.443500052452088012e+00,9.072999923706055014e+00
-2.970999895095825405e+00,1.488500009536743551e+00,8.873000114440918296e+00
3.508999885559081822e+00,1.493500004768371969e+00,8.942999809265137046e+00
-4.741000114440917734e+00,1.563500057220459372e+00,8.333000152587890952e+00
1.783999980926513684e+00,1.438500057220459594e+00,9.123000114440918296e+00
1.862899977111816341e+01,1.288499961853028619e+00,2.199299999999999855e+01
2.039999976158142214e-01,1.438500057220459594e+00,9.263000457763672202e+00
-1.226000009536743152e+00,1.108500014305116022e+00,2.291799923706054543e+01
1.162399965667724544e+01,1.193500052452088678e+00,2.243300053405761574e+01
-5.031000076293945078e+00,1.108500014305116022e+00,2.231299969482421730e+01
6.508999885559082266e+00,1.073500047683717096e+00,2.189800068664550636e+01
2.734000028610229283e+00,1.098500023841859186e+00,2.338800045776367043e+01
-1.284099954223632878e+01,1.168499957084656815e+00,1.823299977111816261e+01
-1.175600045776367253e+01,1.563500057220460704e+00,2.759300038146972511e+01
-3.659999952316284055e-01,1.528499971389770895e+00,5.672999828338623374e+00
-1.336000023841857898e+00,1.538499961853027731e+00,5.498000114440918296e+00
2.678999961853027134e+00,1.568500052452087568e+00,5.027999847412109702e+00
-2.355999885559082241e+00,1.568500052452087568e+00,5.172999828338623374e+00
-3.476000009536743374e+00,1.628499995231628583e+00,4.583000152587890952e+00
1.629000009536743176e+00,1.538499961853027731e+00,5.447999923706055014e+00
6.240000143051147585e-01,1.528499971389770895e+00,5.643000095367431967e+00
3.258999885559081822e+00,1.603500019073486493e+00,4.813000171661377280e+00
-8.909999713897704954e-01,1.528499971389770895e+00,5.587999790191650717e+00
2.093999923706054478e+00,1.548499952316284345e+00,5.282999961853027671e+00
-1.860999999999999988e+00,1.538499961853027509e+00,5.322999923706055014e+00
-2.930999933242798061e+00,1.593500028610229657e+00,4.922999828338623374e+00
9.399999821186065529e-02,1.533499966621399313e+00,5.703000038146972983e+00
1.089000047683715833e+00,1.533499966621399313e+00,5.607999771118164389e+00
4.363999904632568594e+00,-2.301499952316282016e+00,3.696300122070312710e+01
-3.051000057220459194e+00,1.058499942779542291e+00,2.197299954223632668e+01
1.479899984741210872e+01,1.163499961853028619e+00,2.243300053405761574e+01
-7.810999809265136484e+00,1.228500019073487826e+00,2.439299961853027199e+01
8.998999656677245440e+00,1.033499966621400201e+00,2.254299923706054543e+01
-1.201099961853027409e+01,1.253499995231629693e+00,2.188299938964843605e+01
4.658999980926513906e+00,1.013499985694886529e+00,2.282799908447265480e+01
-1.361100000000000065e+01,1.048499952316285011e+00,1.499800011444091830e+01
-5.209999964237213010e-01,1.433499942779541625e+00,9.272999732971191733e+00
8.638999999999999346e+00,2.083500038146973043e+00,9.923000305175781577e+00
7.590000047683715945e-01,1.083500038146974154e+00,2.391300007629394386e+01
-2.096000014305114956e+00,1.453500042915344848e+00,9.112999885559082358e+00
5.224000038146972891e+00,1.733500014305115355e+00,9.947999923706055014e+00
-3.815999923706054897e+00,1.518499980926514059e+00,8.793000190734863608e+00
2.708999933242797642e+00,1.468500028610230101e+00,9.072999923706055014e+00
-5.841000019073486094e+00,1.643499980926514059e+00,8.163000076293945639e+00
1.073999942779541028e+00,1.428499947547913207e+00,9.272999732971191733e+00
-1.346000014305114734e+00,1.438500057220459594e+00,9.157999961853027671e+00
7.974000038146972891e+00,2.208500038146973488e+00,1.193299958038330111e+01
-2.966000019073486538e+00,1.478500019073486715e+00,8.972999542236328452e+00
3.543999971389770298e+00,1.473500023841858297e+00,8.932999580383301108e+00
-4.761000095367431406e+00,1.558499942779541403e+00,8.442999809265137046e+00
1.834000052452087415e+00,1.433499942779541625e+00,9.208000152587890952e+00
2.339999988079071169e-01,1.433499942779541625e+00,9.362999885559082358e+00
1.890399938964843685e+01,1.233500014305116022e+00,2.212299916076660011e+01
-1.181000052452087390e+00,1.088500033378602350e+00,2.352799984741210793e+01
-4.991000114440917734e+00,1.068500052452088678e+00,2.245299908447265480e+01
1.181400019073486263e+01,1.148499976158143365e+00,2.261300083923339699e+01
6.658999980926513906e+00,1.043499957084657037e+00,2.216300007629394386e+01
-1.177099984741211003e+01,1.518499980926515391e+00,2.787800022888183449e+01
